artiste,artisteLabel,image,imageLabel
http://www.wikidata.org/entity/Q371549,Charles Maurin,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20maurin.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20maurin.jpg
http://www.wikidata.org/entity/Q359397,Nicolas Winding Refn,http://commons.wikimedia.org/wiki/Special:FilePath/Nicolas%20Winding%20Refn%20Deauville%202011.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Nicolas%20Winding%20Refn%20Deauville%202011.jpg
http://www.wikidata.org/entity/Q360286,Paul-Émile Borduas,http://commons.wikimedia.org/wiki/Special:FilePath/Paul-Emile%20Borduas.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Paul-Emile%20Borduas.JPG
http://www.wikidata.org/entity/Q352565,Humphrey Jennings,http://commons.wikimedia.org/wiki/Special:FilePath/Director%20Humphrey%20Jennings%20stretches%20to%20touch%20a%20piece%20of%20sculpture%20in%20Poets%27%20Corner%20in%20Westminster%20Abbey%2C%20as%20he%20suggests%20a%20shot%20for%20camera%20operator%20Chick%20Fowle%20of%20the%20Crown%20Film%20Unit%20in%20January%201941.%20D1861.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Director%20Humphrey%20Jennings%20stretches%20to%20touch%20a%20piece%20of%20sculpture%20in%20Poets%27%20Corner%20in%20Westminster%20Abbey%2C%20as%20he%20suggests%20a%20shot%20for%20camera%20operator%20Chick%20Fowle%20of%20the%20Crown%20Film%20Unit%20in%20January%201941.%20D1861.jpg
http://www.wikidata.org/entity/Q358502,Kisho Kurokawa,http://commons.wikimedia.org/wiki/Special:FilePath/%E9%BB%92%E5%B7%9D%E7%B4%80%E7%AB%A0.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/%E9%BB%92%E5%B7%9D%E7%B4%80%E7%AB%A0.jpg
http://www.wikidata.org/entity/Q433566,Eva Watson-Schütze,http://commons.wikimedia.org/wiki/Special:FilePath/Eva%20Watson-Sch%C3%BCtze.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Eva%20Watson-Sch%C3%BCtze.jpg
http://www.wikidata.org/entity/Q361106,Charles Addams,http://commons.wikimedia.org/wiki/Special:FilePath/CAp3%2005.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/CAp3%2005.jpg
http://www.wikidata.org/entity/Q385941,William Zorach,http://commons.wikimedia.org/wiki/Special:FilePath/William%20Zorach-by-Man%20Ray.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/William%20Zorach-by-Man%20Ray.jpg
http://www.wikidata.org/entity/Q435278,Robert Crumb,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Crumb%2C%202014%20%28cropped%29.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Crumb%2C%202014%20%28cropped%29.JPG
http://www.wikidata.org/entity/Q373786,Adrian Paci,http://commons.wikimedia.org/wiki/Special:FilePath/Adrian%20Paci%20-%202017.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Adrian%20Paci%20-%202017.jpg
http://www.wikidata.org/entity/Q383244,Matthew Carter,http://commons.wikimedia.org/wiki/Special:FilePath/Matthew%20Carter%2C%202014.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Matthew%20Carter%2C%202014.jpg
http://www.wikidata.org/entity/Q365874,Adolphe Willette,http://commons.wikimedia.org/wiki/Special:FilePath/Adolphe%20Willette%201913.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Adolphe%20Willette%201913.jpg
http://www.wikidata.org/entity/Q432822,La Monte Young,http://commons.wikimedia.org/wiki/Special:FilePath/La%20Monte%20Young%20New%20York%201961.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/La%20Monte%20Young%20New%20York%201961.jpg
http://www.wikidata.org/entity/Q375268,Frank Stella,http://commons.wikimedia.org/wiki/Special:FilePath/Frank%20Stella%20portrait%20%282012%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Frank%20Stella%20portrait%20%282012%29.jpg
http://www.wikidata.org/entity/Q360844,Anthony Asquith,http://commons.wikimedia.org/wiki/Special:FilePath/Channel%20Incident-%20the%20Production%20of%20a%20Ministry%20of%20Information%20Film%2C%20UK%2C%20September%201940%20D1080.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Channel%20Incident-%20the%20Production%20of%20a%20Ministry%20of%20Information%20Film%2C%20UK%2C%20September%201940%20D1080.jpg
http://www.wikidata.org/entity/Q378757,Carlo Mollino,http://commons.wikimedia.org/wiki/Special:FilePath/Carlo%20Mollino%20Casa%20Miller%201938.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Carlo%20Mollino%20Casa%20Miller%201938.jpg
http://www.wikidata.org/entity/Q366062,Tom of Finland,http://commons.wikimedia.org/wiki/Special:FilePath/Touko-Laaksonen-1959.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Touko-Laaksonen-1959.jpg
http://www.wikidata.org/entity/Q380237,Michael Winterbottom,http://commons.wikimedia.org/wiki/Special:FilePath/Michael%20Winterbottom%202013.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Michael%20Winterbottom%202013.JPG
http://www.wikidata.org/entity/Q380404,Ray Eames,http://commons.wikimedia.org/wiki/Special:FilePath/Ray%20Eames.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ray%20Eames.jpg
http://www.wikidata.org/entity/Q368254,Giacomo Balla,http://commons.wikimedia.org/wiki/Special:FilePath/Russolo%2C%20Carr%C3%A0%2C%20Marinetti%2C%20Boccioni%20and%20Severini%20in%20front%20of%20Le%20Figaro%2C%20Paris%2C%209%20February%201912.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Russolo%2C%20Carr%C3%A0%2C%20Marinetti%2C%20Boccioni%20and%20Severini%20in%20front%20of%20Le%20Figaro%2C%20Paris%2C%209%20February%201912.jpg
http://www.wikidata.org/entity/Q381077,Gottfried Helnwein,http://commons.wikimedia.org/wiki/Special:FilePath/Save%20The%20World%20Awards%202009%20show04%20-%20Gottfried%20Helnwein.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Save%20The%20World%20Awards%202009%20show04%20-%20Gottfried%20Helnwein.jpg
http://www.wikidata.org/entity/Q379150,Emil Orlík,http://commons.wikimedia.org/wiki/Special:FilePath/Emil%20Orlik%201932.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Emil%20Orlik%201932.jpg
http://www.wikidata.org/entity/Q354779,Jacob Epstein,http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Epstein%20%281934%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Epstein%20%281934%29.jpg
http://www.wikidata.org/entity/Q376062,Sigmar Polke,http://commons.wikimedia.org/wiki/Special:FilePath/Dieter%20Frowein%20Lyasso%26Sigmar%20Polke.jpeg,http://commons.wikimedia.org/wiki/Special:FilePath/Dieter%20Frowein%20Lyasso%26Sigmar%20Polke.jpeg
http://www.wikidata.org/entity/Q399775,Lee Ufan,http://commons.wikimedia.org/wiki/Special:FilePath/Lee%20Ufan.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Lee%20Ufan.jpg
http://www.wikidata.org/entity/Q350405,Adam McKay,http://commons.wikimedia.org/wiki/Special:FilePath/Adam%20McKay-7784%20%28cropped%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Adam%20McKay-7784%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q365691,Ólafur Elíasson,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%93lafur%20El%C3%ADasson%20Internationale%20Jury%20Berlinale%202017%20%28cropped%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%93lafur%20El%C3%ADasson%20Internationale%20Jury%20Berlinale%202017%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q368645,Richard Long,http://commons.wikimedia.org/wiki/Special:FilePath/Richard%20Long%20-%20Kleve%202013%20PM.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Richard%20Long%20-%20Kleve%202013%20PM.jpg
http://www.wikidata.org/entity/Q381238,Stanisław Ignacy Witkiewicz,http://commons.wikimedia.org/wiki/Special:FilePath/Stanislaw%20Ignacy%20Witkiewicz%20%28Napoleon%29%20-%20Tadeusz%20Langier.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Stanislaw%20Ignacy%20Witkiewicz%20%28Napoleon%29%20-%20Tadeusz%20Langier.jpg
http://www.wikidata.org/entity/Q381950,Antoine Pevsner,http://commons.wikimedia.org/wiki/Special:FilePath/Denhaag%20kunstwerk%20derde%20en%20vierde%20dimensie.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Denhaag%20kunstwerk%20derde%20en%20vierde%20dimensie.jpg
http://www.wikidata.org/entity/Q375282,David Seymour,http://commons.wikimedia.org/wiki/Special:FilePath/Bill-lang-LIFE-staff-2.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Bill-lang-LIFE-staff-2.jpg
http://www.wikidata.org/entity/Q388683,Franco Albini,http://commons.wikimedia.org/wiki/Special:FilePath/Franco%20Albini%201956.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Franco%20Albini%201956.jpg
http://www.wikidata.org/entity/Q348658,Adam Ant,http://commons.wikimedia.org/wiki/Special:FilePath/Adam%20Ant%20by%20Aaron%20Rubin%20at%20The%20Masonic.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Adam%20Ant%20by%20Aaron%20Rubin%20at%20The%20Masonic.jpg
http://www.wikidata.org/entity/Q433979,Philippe Garrel,http://commons.wikimedia.org/wiki/Special:FilePath/Philippe%20Garrel%20at%20Berlinale%202023.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Philippe%20Garrel%20at%20Berlinale%202023.jpg
http://www.wikidata.org/entity/Q365243,Terry Riley,http://commons.wikimedia.org/wiki/Special:FilePath/DuBois%20Riley%20%28cropped%29.png,http://commons.wikimedia.org/wiki/Special:FilePath/DuBois%20Riley%20%28cropped%29.png
http://www.wikidata.org/entity/Q433895,Roni Horn,http://commons.wikimedia.org/wiki/Special:FilePath/Confer%C3%A8ncia%20H%C3%A9l%C3%A8ne%20Cixous%20i%20di%C3%A0leg%20amb%20Roni%20Horn%20-%2014454122271%20%28cropped%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Confer%C3%A8ncia%20H%C3%A9l%C3%A8ne%20Cixous%20i%20di%C3%A0leg%20amb%20Roni%20Horn%20-%2014454122271%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q434674,Anne Brigman,http://commons.wikimedia.org/wiki/Special:FilePath/Anne%20Brigman%20self-portrait%2C%201919.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Anne%20Brigman%20self-portrait%2C%201919.jpg
http://www.wikidata.org/entity/Q376062,Sigmar Polke,http://commons.wikimedia.org/wiki/Special:FilePath/Sigmar%20Polke.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Sigmar%20Polke.jpg
http://www.wikidata.org/entity/Q382329,Jacques-Henri Lartigue,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Henri%20Lartigue%20Paris%201986.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Henri%20Lartigue%20Paris%201986.jpg
http://www.wikidata.org/entity/Q350903,Adam Shankman,http://commons.wikimedia.org/wiki/Special:FilePath/Adam-shankman.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Adam-shankman.jpg
http://www.wikidata.org/entity/Q351618,Francisco Zúñiga,http://commons.wikimedia.org/wiki/Special:FilePath/669%20plastik%20vor%20berenberg-bank.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/669%20plastik%20vor%20berenberg-bank.jpg
http://www.wikidata.org/entity/Q351618,Francisco Zúñiga,http://commons.wikimedia.org/wiki/Special:FilePath/Squatting%20Nude%20by%20Francisco%20Z%C3%BA%C3%B1iga%20P1050091.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Squatting%20Nude%20by%20Francisco%20Z%C3%BA%C3%B1iga%20P1050091.JPG
http://www.wikidata.org/entity/Q356369,Shane MacGowan,http://commons.wikimedia.org/wiki/Special:FilePath/Shane-MacGowan.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Shane-MacGowan.jpg
http://www.wikidata.org/entity/Q354804,Brassaï,http://commons.wikimedia.org/wiki/Special:FilePath/Brassai-1681052842.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Brassai-1681052842.JPG
http://www.wikidata.org/entity/Q356275,Paul Greengrass,http://commons.wikimedia.org/wiki/Special:FilePath/Bourne%203%20Premiere%20Greengrass.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Bourne%203%20Premiere%20Greengrass.jpg
http://www.wikidata.org/entity/Q365911,Adolph de Meyer,http://commons.wikimedia.org/wiki/Special:FilePath/Adolphe%20de%20meyer%20by%20hollyer.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Adolphe%20de%20meyer%20by%20hollyer.jpg
http://www.wikidata.org/entity/Q430967,Ed Ruscha,http://commons.wikimedia.org/wiki/Special:FilePath/Ed%20Ruscha%20KhanAcademyTurkce.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ed%20Ruscha%20KhanAcademyTurkce.jpg
http://www.wikidata.org/entity/Q352870,Joe Rosenthal,http://commons.wikimedia.org/wiki/Special:FilePath/JoeRosenthal1990.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/JoeRosenthal1990.jpg
http://www.wikidata.org/entity/Q427301,Michael Webb,http://commons.wikimedia.org/wiki/Special:FilePath/Michael%20Webb%2C%20Experimental%20Architect%20and%20Founding%20Member%20of%20Archigram.png,http://commons.wikimedia.org/wiki/Special:FilePath/Michael%20Webb%2C%20Experimental%20Architect%20and%20Founding%20Member%20of%20Archigram.png
http://www.wikidata.org/entity/Q374948,Varvara Stepanova,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%92%D0%B0%D1%80%D0%B2%D0%B0%D1%80%D0%B0%20%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2%D0%B0%20%D0%B2%D0%BE%20%D0%B2%D1%80%D0%B5%D0%BC%D1%8F%20%D0%BF%D0%BE%D0%B4%D0%B3%D0%BE%D1%82%D0%BE%D0%B2%D0%BA%D0%B8%20%D0%BF%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B0%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D1%8F%2C%201924%20%28cropped%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%92%D0%B0%D1%80%D0%B2%D0%B0%D1%80%D0%B0%20%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2%D0%B0%20%D0%B2%D0%BE%20%D0%B2%D1%80%D0%B5%D0%BC%D1%8F%20%D0%BF%D0%BE%D0%B4%D0%B3%D0%BE%D1%82%D0%BE%D0%B2%D0%BA%D0%B8%20%D0%BF%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B0%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D1%8F%2C%201924%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q355811,Marc Quinn,http://commons.wikimedia.org/wiki/Special:FilePath/Marc%20Quinn%2C%20Thames%20River%20Water.%2022.02.17.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Marc%20Quinn%2C%20Thames%20River%20Water.%2022.02.17.jpg
http://www.wikidata.org/entity/Q362271,Satoshi Ohno,http://commons.wikimedia.org/wiki/Special:FilePath/Satoshi%20Ohno.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Satoshi%20Ohno.jpg
http://www.wikidata.org/entity/Q363408,Adolf Michael Boehm,http://commons.wikimedia.org/wiki/Special:FilePath/Adolf%20Michael%20Boehm%20-crop.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Adolf%20Michael%20Boehm%20-crop.jpg
http://www.wikidata.org/entity/Q364106,Adolf Schinnerer,http://commons.wikimedia.org/wiki/Special:FilePath/Schinnerer-adolf-selbstbildnis-1935-in-breuer-peter-muenchner-kuenstlerkoepfe-muenchen-callwey-s299.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Schinnerer-adolf-selbstbildnis-1935-in-breuer-peter-muenchner-kuenstlerkoepfe-muenchen-callwey-s299.jpg
http://www.wikidata.org/entity/Q433979,Philippe Garrel,http://commons.wikimedia.org/wiki/Special:FilePath/Philippe%20Garrel%20%282017%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Philippe%20Garrel%20%282017%29.jpg
http://www.wikidata.org/entity/Q435149,Germaine Richier,http://commons.wikimedia.org/wiki/Special:FilePath/Buste%20de%20Germaine%20Richier%2C%20par%20D%C3%A9lie%20Duparc.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Buste%20de%20Germaine%20Richier%2C%20par%20D%C3%A9lie%20Duparc.jpg
http://www.wikidata.org/entity/Q353605,Stig Lindberg,http://commons.wikimedia.org/wiki/Special:FilePath/Stig%20Lindberg.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Stig%20Lindberg.jpg
http://www.wikidata.org/entity/Q376770,Beat Streuli,http://commons.wikimedia.org/wiki/Special:FilePath/1999chicago1A01.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/1999chicago1A01.jpg
http://www.wikidata.org/entity/Q420041,Lynn Shelton,http://commons.wikimedia.org/wiki/Special:FilePath/Lynn%20Shelton.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Lynn%20Shelton.jpg
http://www.wikidata.org/entity/Q394503,Agnes Denes,http://commons.wikimedia.org/wiki/Special:FilePath/Agnes%20Denes%20Portrait.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Agnes%20Denes%20Portrait.jpg
http://www.wikidata.org/entity/Q433471,Vito Acconci,http://commons.wikimedia.org/wiki/Special:FilePath/Vito1973.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Vito1973.jpg
http://www.wikidata.org/entity/Q430667,Astrid Sampe,http://commons.wikimedia.org/wiki/Special:FilePath/Astrid%20Sampe.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Astrid%20Sampe.jpg
http://www.wikidata.org/entity/Q433128,Edward S. Curtis,http://commons.wikimedia.org/wiki/Special:FilePath/Self%20portrait%20of%20Edward%20Sheriff%20Curtis.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Self%20portrait%20of%20Edward%20Sheriff%20Curtis.jpg
http://www.wikidata.org/entity/Q353266,Lewis Baltz,http://commons.wikimedia.org/wiki/Special:FilePath/Lewis%20baltz%20N%C2%B03-1.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Lewis%20baltz%20N%C2%B03-1.jpg
http://www.wikidata.org/entity/Q366057,Patrice Chéreau,http://commons.wikimedia.org/wiki/Special:FilePath/Patrice%20Ch%C3%A9reau%2066%C3%A8me%20Festival%20de%20Venise%20%28Mostra%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Patrice%20Ch%C3%A9reau%2066%C3%A8me%20Festival%20de%20Venise%20%28Mostra%29.jpg
http://www.wikidata.org/entity/Q433661,Glenn Branca,http://commons.wikimedia.org/wiki/Special:FilePath/Glenn%20Branca%20%28cropped%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Glenn%20Branca%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q373030,Jean-Paul Goude,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Paul%20Goude%20IMG%200459.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Paul%20Goude%20IMG%200459.jpg
http://www.wikidata.org/entity/Q357624,Alexandr Hackenschmied,http://commons.wikimedia.org/wiki/Special:FilePath/Alexander%20Hammid%20-%20Meshes%20of%20the%20Afternoon.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Alexander%20Hammid%20-%20Meshes%20of%20the%20Afternoon.jpg
http://www.wikidata.org/entity/Q374504,Barnett Newman,http://commons.wikimedia.org/wiki/Special:FilePath/Newman%20Barnett.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Newman%20Barnett.jpg
http://www.wikidata.org/entity/Q380426,Jacques Lipchitz,http://commons.wikimedia.org/wiki/Special:FilePath/Amedeo%20Modigliani%20040.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Amedeo%20Modigliani%20040.jpg
http://www.wikidata.org/entity/Q352437,Takashi Murakami,http://commons.wikimedia.org/wiki/Special:FilePath/Takashi%20Murakami%20at%20Versailles%20Sept.%202010%20%281%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Takashi%20Murakami%20at%20Versailles%20Sept.%202010%20%281%29.jpg
http://www.wikidata.org/entity/Q352437,Takashi Murakami,http://commons.wikimedia.org/wiki/Special:FilePath/Takashi%20Murakami%20at%20Versailles%20Sept.%202010%20%28crop%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Takashi%20Murakami%20at%20Versailles%20Sept.%202010%20%28crop%29.jpg
http://www.wikidata.org/entity/Q365683,Adolphe Braun,http://commons.wikimedia.org/wiki/Special:FilePath/Braun%20Adolphe%201.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Braun%20Adolphe%201.jpg
http://www.wikidata.org/entity/Q365682,Gordon Parks,http://commons.wikimedia.org/wiki/Special:FilePath/Gordon%20Parks.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Gordon%20Parks.jpg
http://www.wikidata.org/entity/Q366217,Marcel Janco,http://commons.wikimedia.org/wiki/Special:FilePath/Marcel%20Janco.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Marcel%20Janco.jpg
http://www.wikidata.org/entity/Q366380,Allan Kaprow,http://commons.wikimedia.org/wiki/Special:FilePath/Allan%20Kaprow.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Allan%20Kaprow.jpg
http://www.wikidata.org/entity/Q381031,Sidney Nolan,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Sidney%20Nolan.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Sidney%20Nolan.jpg
http://www.wikidata.org/entity/Q368350,Luis Arenal Bastar,http://commons.wikimedia.org/wiki/Special:FilePath/Archives%20of%20American%20Art%20-%20Luis%20Arenal%20-%201941%20CROPPED.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Archives%20of%20American%20Art%20-%20Luis%20Arenal%20-%201941%20CROPPED.jpg
http://www.wikidata.org/entity/Q363308,Walker Evans,http://commons.wikimedia.org/wiki/Special:FilePath/Walker%20Evans%201937-02.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Walker%20Evans%201937-02.jpg
http://www.wikidata.org/entity/Q369416,Jan Toorop,http://commons.wikimedia.org/wiki/Special:FilePath/Fotoportret%20van%20Jan%20Toorop.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Fotoportret%20van%20Jan%20Toorop.jpg
http://www.wikidata.org/entity/Q364498,David d'Angers,http://commons.wikimedia.org/wiki/Special:FilePath/David%20d%27Angers%2C%20Pierre-Jean%2C%20Edouard%20Baldus%2C%20BNF%20Gallica.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/David%20d%27Angers%2C%20Pierre-Jean%2C%20Edouard%20Baldus%2C%20BNF%20Gallica.jpg
http://www.wikidata.org/entity/Q348591,Guillermo Kuitca,http://commons.wikimedia.org/wiki/Special:FilePath/Guillermo%20Kuitca.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Guillermo%20Kuitca.jpg
http://www.wikidata.org/entity/Q377167,Howard Scott Warshaw,http://commons.wikimedia.org/wiki/Special:FilePath/Howard%20Scott%20Warshaw%2C%202020%20%28gvtddI1JLDY%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Howard%20Scott%20Warshaw%2C%202020%20%28gvtddI1JLDY%29.jpg
http://www.wikidata.org/entity/Q354854,Eric Owen Moss,http://commons.wikimedia.org/wiki/Special:FilePath/Eric%20Owen%20Moss%20Discussion.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Eric%20Owen%20Moss%20Discussion.jpg
http://www.wikidata.org/entity/Q379211,Jacob Riis,http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Riis%202.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Riis%202.jpg
http://www.wikidata.org/entity/Q3379234,Philippe Apeloig,http://commons.wikimedia.org/wiki/Special:FilePath/Philippe%20Apeloig.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Philippe%20Apeloig.jpg
http://www.wikidata.org/entity/Q3530288,Todd Webb,http://commons.wikimedia.org/wiki/Special:FilePath/Todd%20Webb%20in%20Boat.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Todd%20Webb%20in%20Boat.jpg
http://www.wikidata.org/entity/Q3566375,Milan Knížák,http://commons.wikimedia.org/wiki/Special:FilePath/Milan%20Kn%C3%AD%C5%BE%C3%A1k.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Milan%20Kn%C3%AD%C5%BE%C3%A1k.jpg
http://www.wikidata.org/entity/Q3593655,Oscar Muñoz,http://commons.wikimedia.org/wiki/Special:FilePath/Oscar%20Mu%C3%B1oz%20%28UNTREF%20-%20Bienal%20Sur%202016%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Oscar%20Mu%C3%B1oz%20%28UNTREF%20-%20Bienal%20Sur%202016%29.jpg
http://www.wikidata.org/entity/Q3724491,Emilio Pettoruti,http://commons.wikimedia.org/wiki/Special:FilePath/Emilio%20pettoruti%20retrato.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Emilio%20pettoruti%20retrato.jpg
http://www.wikidata.org/entity/Q3384466,Pierre Clerk,http://commons.wikimedia.org/wiki/Special:FilePath/City%20Candy.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/City%20Candy.jpg
http://www.wikidata.org/entity/Q3632122,Aleksei Ilyich Kravchenko,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9A%D1%80%D0%B0%D0%B2%D1%87%D0%B5%D0%BD%D0%BA%D0%BE%20%D0%90%D0%B2%D1%82%D0%BE%D0%BF%D0%BE%D1%80%D1%82%D1%80%D0%B5%D1%82.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9A%D1%80%D0%B0%D0%B2%D1%87%D0%B5%D0%BD%D0%BA%D0%BE%20%D0%90%D0%B2%D1%82%D0%BE%D0%BF%D0%BE%D1%80%D1%82%D1%80%D0%B5%D1%82.jpg
http://www.wikidata.org/entity/Q3517213,Tejo Remy,http://commons.wikimedia.org/wiki/Special:FilePath/Portret%20van%20ontwerper%20Tejo%20Remy%20in%20de%20door%20hem%20ontworpen%20melkfleslamp%2C%201995.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Portret%20van%20ontwerper%20Tejo%20Remy%20in%20de%20door%20hem%20ontworpen%20melkfleslamp%2C%201995.jpg
http://www.wikidata.org/entity/Q3732124,Ernest La Jeunesse,http://commons.wikimedia.org/wiki/Special:FilePath/Assiette%20au%20beurre%2027.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Assiette%20au%20beurre%2027.jpg
http://www.wikidata.org/entity/Q3588301,Émile-René Ménard,http://commons.wikimedia.org/wiki/Special:FilePath/E.%20M%C3%A9nard.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/E.%20M%C3%A9nard.jpg
http://www.wikidata.org/entity/Q3479721,Sergey Dvortsevoy,http://commons.wikimedia.org/wiki/Special:FilePath/Kazakhastan%20Director%20Sergie%20Dvortsevoy%20%28cropped%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Kazakhastan%20Director%20Sergie%20Dvortsevoy%20%28cropped%29.jpg
